ProdID,Rating,Text
P1976,1,"Péssima qualidade, não funciona direito."
P7541,4,"Ótimo custo-benefício, comprarei novamente."
P3561,2,"Atendimento péssimo, nunca mais."
P8684,4,"Excelente produto, super recomendo!"
P4113,1,"Experiência horrível, perdi meu tempo."
P2566,5,"Amei esse produto, super útil."
P9048,1,Dinheiro jogado fora.
P3955,1,Decepcionado com a compra.
P4281,4,"Excelente produto, super recomendo!"
P5611,1,"Atendimento péssimo, nunca mais."
P8535,1,Decepcionado com a compra.
P6864,1,Dinheiro jogado fora.
P3941,2,Frágil e mal acabado.
P5685,2,Dinheiro jogado fora.
P9389,5,Gostei demais!
P5567,2,"Muito ruim, não gostei."
P8951,5,"Gostei muito, valeu a pena."
P6437,5,"Gostei muito, valeu a pena."
P1671,1,"Horrível, não recomendo."
P6585,4,"Gostei muito, valeu a pena."
P9193,1,Decepcionado com a compra.
P3836,4,"Nada a reclamar, só elogios."
P7358,2,Decepcionado com a compra.
P8745,5,"Qualidade incrível, entrega rápida."
P9087,5,"Qualidade incrível, entrega rápida."
P4440,2,Veio diferente do anúncio.
P4230,2,"Experiência horrível, perdi meu tempo."
P3966,1,Frágil e mal acabado.
P5143,5,Gostei demais!
P6785,2,"Experiência horrível, perdi meu tempo."
P4232,4,"Nada a reclamar, só elogios."
P5985,5,"Produto maravilhoso, funcionou perfeitamente."
P8989,4,"Amei esse produto, super útil."
P2074,5,"Qualidade incrível, entrega rápida."
P9264,1,"Muito ruim, não gostei."
P7006,1,"Horrível, não recomendo."
P1602,2,Dinheiro jogado fora.
P5771,5,"Amei esse produto, super útil."
P3941,4,"Produto top, cumpre o que promete."
P1253,5,"Nada a reclamar, só elogios."
P1702,2,"Experiência horrível, perdi meu tempo."
P4031,1,Decepcionado com a compra.
P8897,2,Dinheiro jogado fora.
P8511,4,"Nada a reclamar, só elogios."
P2193,4,"Gostei muito, valeu a pena."
P1865,4,"Gostei muito, valeu a pena."
P1709,2,"Horrível, não recomendo."
P4754,2,Decepcionado com a compra.
P4465,1,"Atendimento péssimo, nunca mais."
P2272,1,"Horrível, não recomendo."
P8526,2,Frágil e mal acabado.
P4993,4,"Produto maravilhoso, funcionou perfeitamente."
P8097,4,"Qualidade incrível, entrega rápida."
P1232,4,Gostei demais!
P3230,5,Gostei demais!
P1044,4,"Produto top, cumpre o que promete."
P8080,5,"Qualidade incrível, entrega rápida."
P4431,2,"Experiência horrível, perdi meu tempo."
P2819,2,Decepcionado com a compra.
P2743,5,Gostei demais!
P4040,1,Veio diferente do anúncio.
P1132,1,Dinheiro jogado fora.
P2974,5,"Qualidade incrível, entrega rápida."
P6789,2,Veio diferente do anúncio.
P9278,1,"Péssima qualidade, não funciona direito."
P3347,4,"Produto top, cumpre o que promete."
P4045,2,"Horrível, não recomendo."
P8367,2,Veio diferente do anúncio.
P1773,5,"Gostei muito, valeu a pena."
P9742,4,"Produto top, cumpre o que promete."
P2809,4,"Qualidade incrível, entrega rápida."
P8262,5,Gostei demais!
P2088,1,"Horrível, não recomendo."
P3311,5,"Nada a reclamar, só elogios."
P9777,2,"Experiência horrível, perdi meu tempo."
P2238,4,"Amei esse produto, super útil."
P1738,4,"Ótimo custo-benefício, comprarei novamente."
P1274,1,Produto chegou quebrado.
P1714,5,"Gostei muito, valeu a pena."
P4970,1,"Experiência horrível, perdi meu tempo."
P9961,2,"Experiência horrível, perdi meu tempo."
P6726,1,Frágil e mal acabado.
P2300,4,"Qualidade incrível, entrega rápida."
P9070,5,"Qualidade incrível, entrega rápida."
P9010,1,"Muito ruim, não gostei."
P6783,4,"Qualidade incrível, entrega rápida."
P2578,4,"Produto maravilhoso, funcionou perfeitamente."
P9869,1,Veio diferente do anúncio.
P3384,5,Muito bom mesmo!
P3198,4,"Produto top, cumpre o que promete."
P8389,2,"Muito ruim, não gostei."
P3154,1,Frágil e mal acabado.
P7362,1,"Muito ruim, não gostei."
P1524,5,"Gostei muito, valeu a pena."
P1123,2,"Péssima qualidade, não funciona direito."
P2204,5,"Ótimo custo-benefício, comprarei novamente."
P9574,4,"Produto maravilhoso, funcionou perfeitamente."
P5585,5,"Ótimo custo-benefício, comprarei novamente."
P5804,5,"Ótimo custo-benefício, comprarei novamente."
P5920,1,Decepcionado com a compra.
P4718,5,"Produto maravilhoso, funcionou perfeitamente."
P3009,5,"Nada a reclamar, só elogios."
P4562,5,"Amei esse produto, super útil."
P1063,4,"Amei esse produto, super útil."
P2765,2,"Muito ruim, não gostei."
P8517,1,Veio diferente do anúncio.
P9918,2,"Horrível, não recomendo."
P6737,4,"Excelente produto, super recomendo!"
P7116,4,"Produto maravilhoso, funcionou perfeitamente."
P1158,1,Frágil e mal acabado.
P8484,5,"Produto maravilhoso, funcionou perfeitamente."
P6400,1,"Atendimento péssimo, nunca mais."
P4769,5,"Excelente produto, super recomendo!"
P8058,5,Gostei demais!
P5950,5,"Produto maravilhoso, funcionou perfeitamente."
P3780,1,"Atendimento péssimo, nunca mais."
P7967,4,Gostei demais!
P4396,4,Muito bom mesmo!
P3684,1,"Horrível, não recomendo."
P9182,5,Muito bom mesmo!
P9278,5,Gostei demais!
P7929,5,"Qualidade incrível, entrega rápida."
P6192,4,"Gostei muito, valeu a pena."
P9344,1,Veio diferente do anúncio.
P3877,2,"Péssima qualidade, não funciona direito."
P1625,1,"Horrível, não recomendo."
P4839,2,Frágil e mal acabado.
P6950,5,"Excelente produto, super recomendo!"
P9310,4,Muito bom mesmo!
P1578,2,"Experiência horrível, perdi meu tempo."
P6770,2,"Horrível, não recomendo."
P3093,4,"Amei esse produto, super útil."
P6346,4,"Gostei muito, valeu a pena."
P3610,1,Veio diferente do anúncio.
P8909,1,"Horrível, não recomendo."
P3082,1,Dinheiro jogado fora.
P2895,4,Muito bom mesmo!
P9728,5,"Produto top, cumpre o que promete."
P6671,5,"Excelente produto, super recomendo!"
P3526,2,"Experiência horrível, perdi meu tempo."
P3175,5,"Produto maravilhoso, funcionou perfeitamente."
P7482,5,"Excelente produto, super recomendo!"
P1386,4,Gostei demais!
P3048,5,"Produto top, cumpre o que promete."
P2898,4,"Nada a reclamar, só elogios."
P9677,1,Dinheiro jogado fora.
P2238,1,"Péssima qualidade, não funciona direito."
P9450,2,Decepcionado com a compra.
P4228,5,"Qualidade incrível, entrega rápida."
P3706,1,"Péssima qualidade, não funciona direito."
P2362,2,"Muito ruim, não gostei."
P1996,1,"Muito ruim, não gostei."
P8704,5,"Excelente produto, super recomendo!"
P1230,1,"Experiência horrível, perdi meu tempo."
P6767,2,"Experiência horrível, perdi meu tempo."
P7463,5,"Qualidade incrível, entrega rápida."
P4136,5,"Nada a reclamar, só elogios."
P4960,5,"Produto top, cumpre o que promete."
P6628,4,"Excelente produto, super recomendo!"
P7940,1,"Atendimento péssimo, nunca mais."
P2129,5,"Gostei muito, valeu a pena."
P5919,2,Frágil e mal acabado.
P5619,5,"Produto maravilhoso, funcionou perfeitamente."
P7821,1,Produto chegou quebrado.
P6084,2,Produto chegou quebrado.
P1251,5,Gostei demais!
P9946,5,"Amei esse produto, super útil."
P3402,5,"Nada a reclamar, só elogios."
P7656,5,"Produto top, cumpre o que promete."
P2235,5,"Qualidade incrível, entrega rápida."
P7481,2,Dinheiro jogado fora.
P9485,4,"Nada a reclamar, só elogios."
P6576,4,"Ótimo custo-benefício, comprarei novamente."
P8238,5,Gostei demais!
P1554,1,Dinheiro jogado fora.
P2641,1,Frágil e mal acabado.
P7853,2,Veio diferente do anúncio.
P6198,1,Produto chegou quebrado.
P8564,5,"Excelente produto, super recomendo!"
P5713,2,Dinheiro jogado fora.
P6816,5,"Amei esse produto, super útil."
P6029,4,"Produto maravilhoso, funcionou perfeitamente."
P4043,1,Decepcionado com a compra.
P9201,1,"Horrível, não recomendo."
P6649,4,"Ótimo custo-benefício, comprarei novamente."
P5706,1,Frágil e mal acabado.
P7750,1,Decepcionado com a compra.
P3227,5,"Produto top, cumpre o que promete."
P3943,5,Gostei demais!
P1577,1,Decepcionado com a compra.
P8959,5,"Qualidade incrível, entrega rápida."
P2858,4,"Excelente produto, super recomendo!"
P9796,1,Dinheiro jogado fora.
P5037,1,"Atendimento péssimo, nunca mais."
P7764,4,"Ótimo custo-benefício, comprarei novamente."
P9411,5,"Produto maravilhoso, funcionou perfeitamente."
P1073,1,"Muito ruim, não gostei."
P1456,4,"Produto maravilhoso, funcionou perfeitamente."
P9721,5,Muito bom mesmo!
P5358,2,Decepcionado com a compra.
P6412,2,Dinheiro jogado fora.
P6666,1,Veio diferente do anúncio.
P5973,4,"Produto top, cumpre o que promete."
P6064,5,"Excelente produto, super recomendo!"
P4411,4,"Produto maravilhoso, funcionou perfeitamente."
P2774,1,"Experiência horrível, perdi meu tempo."
P3421,2,Frágil e mal acabado.
P3327,5,"Nada a reclamar, só elogios."
P6858,4,"Excelente produto, super recomendo!"
P6738,1,Dinheiro jogado fora.
P5779,2,"Experiência horrível, perdi meu tempo."
P6920,1,Decepcionado com a compra.
P7366,1,Dinheiro jogado fora.
P5198,1,Decepcionado com a compra.
P6789,2,"Atendimento péssimo, nunca mais."
P8355,1,"Experiência horrível, perdi meu tempo."
P6739,2,Decepcionado com a compra.
P2532,2,Dinheiro jogado fora.
P7284,4,"Nada a reclamar, só elogios."
P8166,2,Frágil e mal acabado.
P3662,1,"Péssima qualidade, não funciona direito."
P7150,2,"Horrível, não recomendo."
P2354,4,Muito bom mesmo!
P7576,5,"Produto top, cumpre o que promete."
P9035,2,Dinheiro jogado fora.
P7448,1,Produto chegou quebrado.
P3249,1,"Experiência horrível, perdi meu tempo."
P4822,5,"Produto top, cumpre o que promete."
P1342,5,"Excelente produto, super recomendo!"
P1956,1,"Atendimento péssimo, nunca mais."
P7486,4,"Produto top, cumpre o que promete."
P6152,4,"Nada a reclamar, só elogios."
P9739,4,"Gostei muito, valeu a pena."
P2919,5,"Produto top, cumpre o que promete."
P5743,1,"Muito ruim, não gostei."
P6727,5,"Amei esse produto, super útil."
P4074,1,Dinheiro jogado fora.
P3401,5,"Nada a reclamar, só elogios."
P2509,1,Frágil e mal acabado.
P7470,1,Frágil e mal acabado.
P2136,4,"Amei esse produto, super útil."
P3973,1,Dinheiro jogado fora.
P7787,5,"Ótimo custo-benefício, comprarei novamente."
P3772,1,Frágil e mal acabado.
P1961,1,Frágil e mal acabado.
P2024,2,Dinheiro jogado fora.
P3011,2,Produto chegou quebrado.
P9108,4,"Produto top, cumpre o que promete."
P8929,5,"Ótimo custo-benefício, comprarei novamente."
P5775,5,"Gostei muito, valeu a pena."
P4966,5,"Produto maravilhoso, funcionou perfeitamente."
P9218,1,Produto chegou quebrado.
P5817,1,"Muito ruim, não gostei."
P5965,5,"Gostei muito, valeu a pena."
P2122,2,"Muito ruim, não gostei."
P5080,1,"Muito ruim, não gostei."
P4527,5,Muito bom mesmo!
P1842,4,"Excelente produto, super recomendo!"
P2500,5,"Produto top, cumpre o que promete."
P5053,2,Decepcionado com a compra.
P8254,4,"Qualidade incrível, entrega rápida."
P2260,5,"Ótimo custo-benefício, comprarei novamente."
P4181,2,"Péssima qualidade, não funciona direito."
P3922,2,Dinheiro jogado fora.
P3026,4,"Qualidade incrível, entrega rápida."
P4450,5,"Nada a reclamar, só elogios."
P2327,5,"Gostei muito, valeu a pena."
P9498,4,"Produto top, cumpre o que promete."
P4116,1,Veio diferente do anúncio.
P3395,4,"Produto maravilhoso, funcionou perfeitamente."
P3382,1,"Atendimento péssimo, nunca mais."
P6900,1,Produto chegou quebrado.
P8920,2,"Experiência horrível, perdi meu tempo."
P4927,4,"Produto top, cumpre o que promete."
P4621,4,"Nada a reclamar, só elogios."
P8251,1,Veio diferente do anúncio.
P9585,5,"Produto top, cumpre o que promete."
P2455,1,Veio diferente do anúncio.
P5455,1,Veio diferente do anúncio.
P2027,1,Veio diferente do anúncio.
P5351,4,"Qualidade incrível, entrega rápida."
P4882,5,"Nada a reclamar, só elogios."
P3160,5,"Ótimo custo-benefício, comprarei novamente."
P9995,1,"Experiência horrível, perdi meu tempo."
P2764,2,Produto chegou quebrado.
P6483,1,"Horrível, não recomendo."
P4179,1,Decepcionado com a compra.
P1345,5,"Produto top, cumpre o que promete."
P1291,1,"Muito ruim, não gostei."
P9409,5,Muito bom mesmo!
P5120,4,"Excelente produto, super recomendo!"
P5617,1,Frágil e mal acabado.
P6088,2,"Horrível, não recomendo."
P8109,1,Frágil e mal acabado.
P9010,2,"Horrível, não recomendo."
P9272,1,"Péssima qualidade, não funciona direito."
P3084,1,Frágil e mal acabado.
P5767,2,Dinheiro jogado fora.
P1509,4,"Produto top, cumpre o que promete."
P6792,2,"Atendimento péssimo, nunca mais."
P9712,2,"Atendimento péssimo, nunca mais."
P9787,1,Decepcionado com a compra.
P9122,5,"Nada a reclamar, só elogios."
P7191,5,"Qualidade incrível, entrega rápida."
P4484,1,"Horrível, não recomendo."
P8998,4,"Gostei muito, valeu a pena."
P8847,4,"Amei esse produto, super útil."
P4771,2,"Muito ruim, não gostei."
P8470,4,"Nada a reclamar, só elogios."
P8719,2,"Muito ruim, não gostei."
P2649,5,"Produto maravilhoso, funcionou perfeitamente."
P4543,2,"Muito ruim, não gostei."
P5909,1,"Péssima qualidade, não funciona direito."
P1834,5,"Gostei muito, valeu a pena."
P1071,2,"Péssima qualidade, não funciona direito."
P7167,1,"Péssima qualidade, não funciona direito."
P8484,4,"Produto maravilhoso, funcionou perfeitamente."
P4891,4,"Ótimo custo-benefício, comprarei novamente."
P7547,4,"Ótimo custo-benefício, comprarei novamente."
P9021,4,"Produto maravilhoso, funcionou perfeitamente."
P3366,4,"Produto top, cumpre o que promete."
P1791,4,"Nada a reclamar, só elogios."
P9751,2,"Péssima qualidade, não funciona direito."
P9027,2,"Péssima qualidade, não funciona direito."
P1336,1,"Péssima qualidade, não funciona direito."
P6623,4,"Qualidade incrível, entrega rápida."
P4655,2,Decepcionado com a compra.
P5671,2,Frágil e mal acabado.
P6237,4,"Produto top, cumpre o que promete."
P4502,2,"Atendimento péssimo, nunca mais."
P3531,1,Frágil e mal acabado.
P4857,4,"Qualidade incrível, entrega rápida."
P8017,4,"Produto maravilhoso, funcionou perfeitamente."
P4653,5,"Ótimo custo-benefício, comprarei novamente."
P8750,2,Dinheiro jogado fora.
P7438,4,Muito bom mesmo!
P3108,2,"Horrível, não recomendo."
P2684,4,"Nada a reclamar, só elogios."
P7267,2,"Péssima qualidade, não funciona direito."
P2569,2,Produto chegou quebrado.
P5610,5,"Ótimo custo-benefício, comprarei novamente."
P6311,2,Decepcionado com a compra.
P5288,4,"Amei esse produto, super útil."
P7071,1,"Muito ruim, não gostei."
P6375,2,"Experiência horrível, perdi meu tempo."
P2965,2,"Atendimento péssimo, nunca mais."
P2451,5,"Produto top, cumpre o que promete."
P7205,1,"Péssima qualidade, não funciona direito."
P5541,5,"Excelente produto, super recomendo!"
P4064,4,"Produto top, cumpre o que promete."
P3208,1,"Atendimento péssimo, nunca mais."
P9457,4,"Produto maravilhoso, funcionou perfeitamente."
P3661,2,"Horrível, não recomendo."
P7560,4,"Gostei muito, valeu a pena."
P8212,4,"Produto maravilhoso, funcionou perfeitamente."
P6188,5,Muito bom mesmo!
P3576,5,"Excelente produto, super recomendo!"
P1011,2,"Horrível, não recomendo."
P1670,1,"Horrível, não recomendo."
P3009,1,Frágil e mal acabado.
P3254,1,"Experiência horrível, perdi meu tempo."
P2745,4,Gostei demais!
P3464,5,"Nada a reclamar, só elogios."
P6129,5,"Produto maravilhoso, funcionou perfeitamente."
P4524,4,"Ótimo custo-benefício, comprarei novamente."
P9017,1,"Péssima qualidade, não funciona direito."
P5053,1,"Muito ruim, não gostei."
P9726,2,Produto chegou quebrado.
P9183,2,"Atendimento péssimo, nunca mais."
P3222,5,"Amei esse produto, super útil."
P1457,4,"Ótimo custo-benefício, comprarei novamente."
P6215,2,Dinheiro jogado fora.
P8134,4,Gostei demais!
P6111,1,Frágil e mal acabado.
P6522,5,Muito bom mesmo!
P3349,5,Muito bom mesmo!
P4830,5,Gostei demais!
P7608,4,Muito bom mesmo!
P4197,1,"Atendimento péssimo, nunca mais."
P4607,5,"Qualidade incrível, entrega rápida."
P4876,2,Frágil e mal acabado.
P6579,2,Veio diferente do anúncio.
P9336,4,Gostei demais!
P2170,1,"Horrível, não recomendo."
P7465,4,"Nada a reclamar, só elogios."
P9265,2,Decepcionado com a compra.
P1860,5,"Produto maravilhoso, funcionou perfeitamente."
P9056,1,"Horrível, não recomendo."
P2458,2,Decepcionado com a compra.
P1233,4,"Qualidade incrível, entrega rápida."
P8856,5,"Gostei muito, valeu a pena."
P8028,1,Frágil e mal acabado.
P7378,1,Decepcionado com a compra.
P7434,5,"Qualidade incrível, entrega rápida."
P2077,4,"Nada a reclamar, só elogios."
P6899,2,Frágil e mal acabado.
P3938,1,Produto chegou quebrado.
P8380,5,"Produto top, cumpre o que promete."
P2273,1,"Atendimento péssimo, nunca mais."
P2877,5,"Excelente produto, super recomendo!"
P8103,2,"Atendimento péssimo, nunca mais."
P5288,5,"Amei esse produto, super útil."
P2368,5,"Nada a reclamar, só elogios."
P9352,1,"Péssima qualidade, não funciona direito."
P9229,2,"Experiência horrível, perdi meu tempo."
P3756,4,Muito bom mesmo!
P3391,2,"Péssima qualidade, não funciona direito."
P5592,1,"Muito ruim, não gostei."
P8741,1,Frágil e mal acabado.
P3297,2,"Experiência horrível, perdi meu tempo."
P4523,1,"Atendimento péssimo, nunca mais."
P1096,1,Veio diferente do anúncio.
P3913,5,"Qualidade incrível, entrega rápida."
P2377,4,"Produto maravilhoso, funcionou perfeitamente."
P6821,4,"Nada a reclamar, só elogios."
P4675,4,"Produto maravilhoso, funcionou perfeitamente."
P6087,2,Decepcionado com a compra.
P5670,2,Produto chegou quebrado.
P9582,5,"Produto top, cumpre o que promete."
P3012,2,Frágil e mal acabado.
P5812,2,"Experiência horrível, perdi meu tempo."
P8531,4,"Amei esse produto, super útil."
P8844,2,"Péssima qualidade, não funciona direito."
P5895,2,"Horrível, não recomendo."
P4704,2,Produto chegou quebrado.
P3029,2,"Muito ruim, não gostei."
P8169,4,Muito bom mesmo!
P5259,5,Gostei demais!
P1238,2,Dinheiro jogado fora.
P9094,1,Dinheiro jogado fora.
P9298,1,Dinheiro jogado fora.
P8032,2,Veio diferente do anúncio.
P5231,1,"Atendimento péssimo, nunca mais."
P2717,5,"Produto top, cumpre o que promete."
P4657,4,"Produto top, cumpre o que promete."
P4727,2,"Péssima qualidade, não funciona direito."
P5630,2,"Experiência horrível, perdi meu tempo."
P4403,1,"Muito ruim, não gostei."
P6540,4,"Qualidade incrível, entrega rápida."
P7295,2,"Horrível, não recomendo."
P5084,4,"Produto top, cumpre o que promete."
P3018,5,"Excelente produto, super recomendo!"
P4088,4,"Amei esse produto, super útil."
P9979,4,Gostei demais!
P2129,2,"Muito ruim, não gostei."
P1174,2,"Horrível, não recomendo."
P9675,1,"Péssima qualidade, não funciona direito."
P3978,4,Muito bom mesmo!
P6490,5,Muito bom mesmo!
P5954,4,"Excelente produto, super recomendo!"
P8889,1,"Experiência horrível, perdi meu tempo."
P2924,1,"Atendimento péssimo, nunca mais."
P1306,2,"Experiência horrível, perdi meu tempo."
P3177,2,"Experiência horrível, perdi meu tempo."
